order_id,date_id,price_inr,rating,rating_count,location_id,restaurant_id,category_id,dish_id,date_id,full_date,year,month,month_name,quarter,day,week,location_id,state,city,location,restaurant_id,restaurant_name,category_id,category,dish_id,dish_name
2072,157,359.00,4.00,0,22,23,2,1539,157,2025-04-28,2025,4,April,2,28,17,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1539,"Classic Chicken Shawarma Bowl"
2102,166,1658.00,5.00,10,20,36,2,2710,166,2025-01-05,2025,1,January,1,5,1,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2710,"Donne Veg Biryani Bucket (Serves 6 To 7)"
2103,96,229.00,4.00,44,22,40,2,3027,96,2025-01-24,2025,1,January,1,24,3,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3027,"Chimichurri Chicken Burger"
2109,23,290.00,4.00,257,15,11,2,9,23,2025-02-22,2025,2,February,1,22,7,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,9,"Panneer Butter Masala"
2110,213,290.00,4.00,929,22,11,2,9,213,2025-02-25,2025,2,February,1,25,8,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,9,"Panneer Butter Masala"
2111,9,290.00,4.00,364,27,11,2,9,9,2025-05-02,2025,5,May,2,2,17,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,9,"Panneer Butter Masala"
2112,64,209.00,4.00,4,26,9,2,359,64,2025-05-04,2025,5,May,2,4,18,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,359,"Spicy Baked Chicken Wings 4pc"
2113,119,209.00,4.00,1,14,9,2,359,119,2025-06-23,2025,6,June,2,23,25,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,359,"Spicy Baked Chicken Wings 4pc"
2114,25,209.00,4.00,14,18,9,2,359,25,2025-08-24,2025,8,August,3,24,34,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,359,"Spicy Baked Chicken Wings 4pc"
2124,170,163.00,5.00,232,22,16,2,918,170,2025-08-12,2025,8,August,3,12,32,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,918,"Hot Chocolate Fudge (Regular) Sundae"
2125,137,163.00,5.00,241,1,16,2,918,137,2025-01-26,2025,1,January,1,26,4,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,918,"Hot Chocolate Fudge (Regular) Sundae"
2128,42,661.00,5.00,1,1,16,2,923,42,2025-02-28,2025,2,February,1,28,8,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,923,"Gift Pack Combo - Any Two Sundae Tubs"
2130,22,216.00,4.00,0,9,19,2,1173,22,2025-06-28,2025,6,June,2,28,25,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1173,"Masala Chicken Tikka Wrap - Wholewheat Paratha"
2144,81,249.00,3.00,11,9,35,2,2615,81,2025-01-04,2025,1,January,1,4,0,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2615,"Mixed Veg - Everyday Thali"
2147,97,299.00,4.00,61,22,39,2,2952,97,2025-01-13,2025,1,January,1,13,2,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2952,"Paneer Makhni Bagara Biryani"
2148,162,139.00,5.00,3,22,40,2,3023,162,2025-08-23,2025,8,August,3,23,33,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3023,"Korean Chicken Nuggets + Dip"
2170,97,389.00,4.00,4,22,23,2,1450,97,2025-01-13,2025,1,January,1,13,2,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1450,"Chicken Lababdar Rice Bowl"
2171,28,389.00,4.00,0,9,23,2,1450,28,2025-05-10,2025,5,May,2,10,18,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1450,"Chicken Lababdar Rice Bowl"
2172,113,389.00,4.00,1,5,23,2,1450,113,2025-05-08,2025,5,May,2,8,18,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1450,"Chicken Lababdar Rice Bowl"
2196,40,204.00,5.00,331,1,38,2,2925,40,2025-02-18,2025,2,February,1,18,7,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2925,"Aloo Patty Sandwich"
2197,91,219.00,4.00,176,24,38,2,2925,91,2025-04-09,2025,4,April,2,9,14,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2925,"Aloo Patty Sandwich"
2208,23,310.00,4.00,53,22,11,2,513,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,513,"A2b Special Curry"
2209,24,310.00,5.00,13,15,11,2,513,24,2025-01-02,2025,1,January,1,2,0,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,513,"A2b Special Curry"
2210,32,310.00,4.00,31,27,11,2,513,32,2025-04-06,2025,4,April,2,6,14,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,513,"A2b Special Curry"
2223,106,259.00,4.00,0,9,29,2,2794,106,2025-08-01,2025,8,August,3,1,30,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,2794,"Gobi Paratha & Dal Makhani"
2224,138,259.00,4.00,0,22,42,2,2794,138,2025-04-22,2025,4,April,2,22,16,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,2794,"Gobi Paratha & Dal Makhani"
2237,65,379.00,4.00,28,14,9,2,338,65,2025-01-18,2025,1,January,1,18,2,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,338,"Veggie Supreme"
2238,8,379.00,4.00,98,26,9,2,338,8,2025-04-13,2025,4,April,2,13,15,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,338,"Veggie Supreme"
2239,111,379.00,4.00,135,21,9,2,338,111,2025-06-17,2025,6,June,2,17,24,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,338,"Veggie Supreme"
2240,135,379.00,3.00,67,18,9,2,338,135,2025-01-07,2025,1,January,1,7,1,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,338,"Veggie Supreme"
2250,18,3200.00,4.00,0,11,26,2,1553,18,2025-04-14,2025,4,April,2,14,15,11,Karnataka,Bengaluru,"Forum Mall",26,Theobroma,2,Recommended,1553,"Indulgence Gift Hamper Basket"
2251,126,3200.00,5.00,1,16,26,2,1553,126,2025-07-13,2025,7,July,3,13,28,16,Karnataka,Bengaluru,"Vijay Nagar",26,Theobroma,2,Recommended,1553,"Indulgence Gift Hamper Basket"
2252,50,3200.00,5.00,1,22,26,2,1553,50,2025-06-24,2025,6,June,2,24,25,22,Karnataka,Bengaluru,Whitefield,26,Theobroma,2,Recommended,1553,"Indulgence Gift Hamper Basket"
2267,190,325.00,4.00,14,20,36,2,2699,190,2025-06-03,2025,6,June,2,3,22,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2699,"Donne Chicken Kabab Biryani (Regular Packaging)"
2279,28,315.00,4.00,0,1,20,2,1205,28,2025-05-10,2025,5,May,2,10,18,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1205,"Nandhana Special Andhra Single Meal"
2303,57,239.00,4.00,0,9,29,2,2793,57,2025-04-18,2025,4,April,2,18,15,9,Karnataka,Bengaluru,"Rr Nagar",29,"LunchBox  Meals and Thalis",2,Recommended,2793,"Gobi Paratha With Curd & Green Chutney"
2304,138,239.00,4.00,0,22,42,2,2793,138,2025-04-22,2025,4,April,2,22,16,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,2793,"Gobi Paratha With Curd & Green Chutney"
2308,31,219.00,4.00,98,24,38,2,2930,31,2025-07-07,2025,7,July,3,7,27,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2930,"Corn & Peas Sandwich"
2309,206,204.00,5.00,200,1,38,2,2930,206,2025-06-26,2025,6,June,2,26,25,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2930,"Corn & Peas Sandwich"
2323,23,339.00,4.00,14,30,13,2,595,23,2025-02-22,2025,2,February,1,22,7,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,595,"Farmhouse Pizza"
2324,130,339.00,4.00,208,22,13,2,595,130,2025-08-06,2025,8,August,3,6,31,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,595,"Farmhouse Pizza"
2325,68,299.00,5.00,13,12,13,2,595,68,2025-01-08,2025,1,January,1,8,1,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,595,"Farmhouse Pizza"
2326,40,349.00,5.00,13,22,13,2,607,40,2025-02-18,2025,2,February,1,18,7,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,607,"Veggie Volcano Pizza"
2327,11,299.00,4.00,2,12,13,2,607,11,2025-08-03,2025,8,August,3,3,31,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,607,"Veggie Volcano Pizza"
2328,125,349.00,3.00,14,30,13,2,607,125,2025-06-27,2025,6,June,2,27,25,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,607,"Veggie Volcano Pizza"
2330,93,330.00,4.00,118,1,20,2,1211,93,2025-02-05,2025,2,February,1,5,5,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1211,"Nati Style Donne Chicken Biryani"
2349,174,89.00,4.00,104,1,33,2,2433,174,2025-08-16,2025,8,August,3,16,32,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2433,"Capsicum & Red Paprika with Videshi Hot Sauce"
2356,23,899.00,4.00,2,22,39,2,2936,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2936,"Paneer Makhani Family Bucket Biryani"
2357,104,999.00,4.00,1,22,39,2,2938,104,2025-04-26,2025,4,April,2,26,16,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2938,"Special Boneless Chicken Dum Family Bucket Biryani"
2389,151,340.00,4.00,257,1,20,2,1208,151,2025-04-25,2025,4,April,2,25,16,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",20,"Nandhana Palace",2,Recommended,1208,"Hyderabadi Chicken Biryani"
2414,23,179.00,4.00,2,14,9,2,355,23,2025-02-22,2025,2,February,1,22,7,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,355,"Spicy Red Schezwan Pasta"
2415,43,179.00,4.00,10,18,9,2,355,43,2025-06-19,2025,6,June,2,19,24,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,355,"Spicy Red Schezwan Pasta"
2416,99,179.00,4.00,10,26,9,2,355,99,2025-06-09,2025,6,June,2,9,23,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,355,"Spicy Red Schezwan Pasta"
2417,141,179.00,4.00,15,21,9,2,355,141,2025-04-23,2025,4,April,2,23,16,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,355,"Spicy Red Schezwan Pasta"
2444,206,179.00,4.00,115,22,47,2,3512,206,2025-06-26,2025,6,June,2,26,25,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3512,"Aloo Tamatar"
2468,12,239.00,4.00,46,24,38,2,2929,12,2025-07-24,2025,7,July,3,24,29,24,Karnataka,Bengaluru,Varthur,38,Subway,2,Recommended,2929,"Veg Shammi Sandwich"
2469,204,234.00,4.00,91,1,38,2,2929,204,2025-04-15,2025,4,April,2,15,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",38,Subway,2,Recommended,2929,"Veg Shammi Sandwich"
2475,23,310.00,4.00,305,27,11,2,479,23,2025-02-22,2025,2,February,1,22,7,27,Karnataka,Bengaluru,Vidyaranyapura,11,"A2B - Adyar Ananda Bhavan",2,Recommended,479,"Kadai Panneer"
2476,88,310.00,4.00,103,15,11,2,479,88,2025-02-15,2025,2,February,1,15,6,15,Karnataka,Bengaluru,"Mysore Road",11,"A2B - Adyar Ananda Bhavan",2,Recommended,479,"Kadai Panneer"
2477,116,310.00,4.00,429,22,11,2,479,116,2025-08-22,2025,8,August,3,22,33,22,Karnataka,Bengaluru,Whitefield,11,"A2B - Adyar Ananda Bhavan",2,Recommended,479,"Kadai Panneer"
2492,23,219.00,4.00,0,9,19,2,1176,23,2025-02-22,2025,2,February,1,22,7,9,Karnataka,Bengaluru,"Rr Nagar",19,"Quick Crave",2,Recommended,1176,"Spicy Paneer Burger Wrap - Wholewheat Paratha"
2518,80,289.00,4.00,1,22,39,2,2946,80,2025-05-27,2025,5,May,2,27,21,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,2946,"Paneer Bagara Hyderabadi Pulav Meal"
2521,210,511.19,4.00,45,22,22,2,3090,210,2025-06-05,2025,6,June,2,5,22,22,Karnataka,Bengaluru,Whitefield,22,"The Belgian Waffle Co.",2,Recommended,3090,"Happiness in mini version + 1 FREE delight"
2527,126,269.00,4.00,578,22,6,2,273,126,2025-07-13,2025,7,July,3,13,28,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,273,"Veg Chilli Garlic Noodles - Half (500 ml)."
2528,102,269.00,4.00,0,13,6,2,273,102,2025-07-14,2025,7,July,3,14,28,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,273,"Veg Chilli Garlic Noodles - Half (500 ml)."
2529,125,269.00,4.00,0,25,6,2,273,125,2025-06-27,2025,6,June,2,27,25,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,273,"Veg Chilli Garlic Noodles - Half (500 ml)."
2530,23,319.00,5.00,6,13,12,2,518,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,518,"Paneer Dhaba Masala Rice Bowl"
2531,116,319.00,4.00,6,29,12,2,518,116,2025-08-22,2025,8,August,3,22,33,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,518,"Paneer Dhaba Masala Rice Bowl"
2532,150,319.00,4.00,18,22,12,2,518,150,2025-05-22,2025,5,May,2,22,20,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,518,"Paneer Dhaba Masala Rice Bowl"
2535,49,419.00,4.00,9,1,14,2,573,49,2025-07-09,2025,7,July,3,9,27,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,573,"Thai Spicy Roll & Zinger Chicken Meal"
2536,189,419.00,5.00,14,22,14,2,573,189,2025-01-16,2025,1,January,1,16,2,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,573,"Thai Spicy Roll & Zinger Chicken Meal"
2553,42,149.00,4.00,71,22,32,2,2356,42,2025-02-28,2025,2,February,1,28,8,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2356,"Red Velvet Jar Cake"
2554,28,149.00,5.00,111,18,32,2,2356,28,2025-05-10,2025,5,May,2,10,18,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2356,"Red Velvet Jar Cake"
2556,171,329.00,3.00,10,1,33,2,2443,171,2025-04-04,2025,4,April,2,4,13,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2443,"Spiced Double Chicken"
2559,29,939.00,4.00,2,20,36,2,2709,29,2025-07-11,2025,7,July,3,11,27,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,2709,"Donne Paneer Biryani Bucket (Serves 3 To 4)"
2562,23,259.00,5.00,13,22,47,2,3488,23,2025-02-22,2025,2,February,1,22,7,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3488,"Paratha Chole Meal"
2564,123,229.00,4.00,0,22,47,2,3498,123,2025-02-01,2025,2,February,1,1,4,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3498,"Dal Chawal"
2574,147,259.00,5.00,154,22,39,2,435,147,2025-08-26,2025,8,August,3,26,34,22,Karnataka,Bengaluru,Whitefield,39,"Andhra Gunpowder",2,Recommended,435,"Egg Biryani"
2581,30,198.00,4.00,325,22,16,2,920,30,2025-02-16,2025,2,February,1,16,7,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,920,"Brownie Fudge  Sundae"
2582,73,198.00,5.00,201,1,16,2,920,73,2025-08-14,2025,8,August,3,14,32,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,920,"Brownie Fudge  Sundae"
2587,175,185.00,5.00,8,2,22,2,1351,175,2025-02-02,2025,2,February,1,2,5,2,Karnataka,Bengaluru,Kengeri,22,"The Belgian Waffle Co.",2,Recommended,1351,"Nutella Shake"
2588,117,185.00,5.00,21,1,22,2,1351,117,2025-08-11,2025,8,August,3,11,32,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",22,"The Belgian Waffle Co.",2,Recommended,1351,"Nutella Shake"
2594,198,179.00,4.00,118,22,44,2,1461,198,2025-05-21,2025,5,May,2,21,20,22,Karnataka,Bengaluru,Whitefield,44,"Sweet Truth - Cake and Desserts",2,Recommended,1461,"New York Cheesecake"
2599,208,268.00,4.00,4,1,24,2,1520,208,2025-01-14,2025,1,January,1,14,2,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",24,"Taco Bell",2,Recommended,1520,"2 Crispy Potato Taco+1 Small Fries+1 Cinnamon Twists+2 Pepsi Zero"
2612,41,249.00,4.00,14,22,40,2,3011,41,2025-08-07,2025,8,August,3,7,31,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3011,"Korean Fried Chicken Burger"
2662,33,219.00,4.00,34,22,40,2,3026,33,2025-06-10,2025,6,June,2,10,23,22,Karnataka,Bengaluru,Whitefield,40,"Wendy's Burgers",2,Recommended,3026,"Chimichurri Spicy Paneer Burger"
2664,185,89.00,5.00,4,22,41,2,3128,185,2025-08-27,2025,8,August,3,27,34,22,Karnataka,Bengaluru,Whitefield,41,"Faasos - Wraps, Rolls & Shawarma",2,Recommended,3128,"Pizza Puff."
2666,167,179.00,4.00,248,22,47,2,3508,167,2025-04-20,2025,4,April,2,20,16,22,Karnataka,Bengaluru,Whitefield,47,Homely,2,Recommended,3508,"Yellow Dal Tadka"
2699,76,339.00,4.00,0,22,42,2,1827,76,2025-04-21,2025,4,April,2,21,16,22,Karnataka,Bengaluru,Whitefield,42,"LunchBox - Meals and Thalis",2,Recommended,1827,"Chicken Lababdar Rumali Roti Lunchbox"
2700,136,339.00,4.00,0,5,29,2,1827,136,2025-06-25,2025,6,June,2,25,25,5,Karnataka,Bengaluru,"Kengeri Satellite Town",29,"LunchBox  Meals and Thalis",2,Recommended,1827,"Chicken Lababdar Rumali Roti Lunchbox"
2705,204,199.00,4.00,20,1,30,2,1979,204,2025-04-15,2025,4,April,2,15,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1979,"Tadka Curd-Rice Bowl"
2708,11,329.00,4.00,28,18,32,2,2364,11,2025-08-03,2025,8,August,3,3,31,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2364,"Set of 2 Birthday Poster Chocolate Jar Cakes"
2715,175,359.00,5.00,2,25,6,2,249,175,2025-02-02,2025,2,February,1,2,5,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,249,"Schezwan Paneer Dry - Full"
2716,58,359.00,5.00,2,22,6,2,249,58,2025-02-24,2025,2,February,1,24,8,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,249,"Schezwan Paneer Dry - Full"
2717,205,359.00,4.00,5,13,6,2,249,205,2025-06-06,2025,6,June,2,6,22,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,249,"Schezwan Paneer Dry - Full"
2718,45,409.00,5.00,11,14,9,2,343,45,2025-07-27,2025,7,July,3,27,30,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,343,"Chicken Supreme"
2719,85,409.00,5.00,11,18,9,2,343,85,2025-05-23,2025,5,May,2,23,20,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,343,"Chicken Supreme"
2720,46,409.00,5.00,38,26,9,2,343,46,2025-08-29,2025,8,August,3,29,34,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,343,"Chicken Supreme"
2721,136,409.00,4.00,35,21,9,2,343,136,2025-06-25,2025,6,June,2,25,25,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,343,"Chicken Supreme"
2726,23,319.00,4.00,13,13,12,2,517,23,2025-02-22,2025,2,February,1,22,7,13,Karnataka,Bengaluru,Uttarahalli,12,"Big Bowl",2,Recommended,517,"Mutter Mushroom Dhaba Masala Rice Bowl"
2727,93,319.00,4.00,7,29,12,2,517,93,2025-02-05,2025,2,February,1,5,5,29,Karnataka,Bengaluru,Dasarahalli,12,"Big Bowl",2,Recommended,517,"Mutter Mushroom Dhaba Masala Rice Bowl"
2728,196,319.00,4.00,15,22,12,2,517,196,2025-01-10,2025,1,January,1,10,1,22,Karnataka,Bengaluru,Whitefield,12,"Big Bowl",2,Recommended,517,"Mutter Mushroom Dhaba Masala Rice Bowl"
2732,1,257.00,4.00,2,1,16,2,917,1,2025-06-29,2025,6,June,2,29,26,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",16,"Polar Bear",2,Recommended,917,"Matcha Vanilla Grande Sundae"
2733,76,257.00,4.00,0,22,16,2,917,76,2025-04-21,2025,4,April,2,21,16,22,Karnataka,Bengaluru,Whitefield,16,"Polar Bear",2,Recommended,917,"Matcha Vanilla Grande Sundae"
2772,143,299.00,4.00,7,1,30,2,1951,143,2025-02-26,2025,2,February,1,26,8,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",30,"NH1 Bowls - Highway To North",2,Recommended,1951,"Highway Dhaba Chicken Tikka"
2787,193,419.00,4.00,44,22,14,2,568,193,2025-05-03,2025,5,May,2,3,17,22,Karnataka,Bengaluru,Whitefield,14,KFC,2,Recommended,568,"Indian Tandoori Roll Chicken Meal"
2788,204,419.00,4.00,9,1,14,2,568,204,2025-04-15,2025,4,April,2,15,15,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",14,KFC,2,Recommended,568,"Indian Tandoori Roll Chicken Meal"
2789,30,269.00,5.00,1,12,13,2,584,30,2025-02-16,2025,2,February,1,16,7,12,Karnataka,Bengaluru,Kanakapura,13,"Olio - The Wood Fired Pizzeria",2,Recommended,584,"Fiery Jalapeno & Paprika Pizza"
2790,54,269.00,4.00,0,30,13,2,584,54,2025-08-10,2025,8,August,3,10,32,30,Karnataka,Bengaluru,"maruti layout",13,"Olio - The Wood Fired Pizzeria",2,Recommended,584,"Fiery Jalapeno & Paprika Pizza"
2791,172,269.00,4.00,0,22,13,2,584,172,2025-06-12,2025,6,June,2,12,23,22,Karnataka,Bengaluru,Whitefield,13,"Olio - The Wood Fired Pizzeria",2,Recommended,584,"Fiery Jalapeno & Paprika Pizza"
2795,158,359.00,4.00,1,5,23,2,1547,158,2025-07-05,2025,7,July,3,5,26,5,Karnataka,Bengaluru,"Kengeri Satellite Town",23,"The Good Bowl",2,Recommended,1547,"Bhuna Chicken Rice Bowl"
2796,135,359.00,4.00,0,9,23,2,1547,135,2025-01-07,2025,1,January,1,7,1,9,Karnataka,Bengaluru,"Rr Nagar",23,"The Good Bowl",2,Recommended,1547,"Bhuna Chicken Rice Bowl"
2797,197,359.00,3.00,10,22,23,2,1547,197,2025-05-18,2025,5,May,2,18,20,22,Karnataka,Bengaluru,Whitefield,23,"The Good Bowl",2,Recommended,1547,"Bhuna Chicken Rice Bowl"
2802,23,340.00,4.00,140,20,36,2,1685,23,2025-02-22,2025,2,February,1,22,7,20,Karnataka,Bengaluru,"Beml Layout",36,"RNR Biryani - Taste of 1953",2,Recommended,1685,"Chicken Lollipop"
2815,129,99.00,4.00,214,18,32,2,2360,129,2025-06-08,2025,6,June,2,8,23,18,Karnataka,Bengaluru,Banashankari,32,Bakingo,2,Recommended,2360,"Butterscotch Pastry"
2816,25,99.00,4.00,195,22,32,2,2360,25,2025-08-24,2025,8,August,3,24,34,22,Karnataka,Bengaluru,Whitefield,32,Bakingo,2,Recommended,2360,"Butterscotch Pastry"
2817,129,129.00,4.00,214,1,33,2,2431,129,2025-06-08,2025,6,June,2,8,23,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,2431,"Paneer, Onion & Capsicum with Desi Makhani Sauce"
2822,118,199.00,3.00,4,9,35,2,2599,118,2025-02-23,2025,2,February,1,23,8,9,Karnataka,Bengaluru,"Rr Nagar",35,"Daily Kitchen - Everyday Homely Meals",2,Recommended,2599,"Tadka Curd Rice Thali"
2831,133,359.00,4.00,1,25,6,2,244,133,2025-05-17,2025,5,May,2,17,19,25,Karnataka,Bengaluru,Hesaraghatta,6,"Chinese Wok",2,Recommended,244,"Hunan Paneer Dry - Full"
2832,194,359.00,4.00,2,13,6,2,244,194,2025-04-29,2025,4,April,2,29,17,13,Karnataka,Bengaluru,Uttarahalli,6,"Chinese Wok",2,Recommended,244,"Hunan Paneer Dry - Full"
2833,22,359.00,4.00,4,22,6,2,244,22,2025-06-28,2025,6,June,2,28,25,22,Karnataka,Bengaluru,Whitefield,6,"Chinese Wok",2,Recommended,244,"Hunan Paneer Dry - Full"
2837,23,259.00,5.00,8,18,9,2,339,23,2025-02-22,2025,2,February,1,22,7,18,Karnataka,Bengaluru,Banashankari,9,"Pizza Hut",2,Recommended,339,"Chicken Sausage"
2838,23,259.00,5.00,48,26,9,2,339,23,2025-02-22,2025,2,February,1,22,7,26,Karnataka,Bengaluru,"Jalahalli Cross",9,"Pizza Hut",2,Recommended,339,"Chicken Sausage"
2839,1,109.00,5.00,58,1,33,2,339,1,2025-06-29,2025,6,June,2,29,26,1,Karnataka,Bengaluru,"Rajarajeshwari Nagar",33,"Domino's Pizza",2,Recommended,339,"Chicken Sausage"
2840,3,259.00,4.00,3,14,9,2,339,3,2025-01-15,2025,1,January,1,15,2,14,Karnataka,Bengaluru,"Global Mall",9,"Pizza Hut",2,Recommended,339,"Chicken Sausage"
2841,150,259.00,3.00,34,21,9,2,339,150,2025-05-22,2025,5,May,2,22,20,21,Karnataka,Bengaluru,"Varthur Gunjur",9,"Pizza Hut",2,Recommended,339,"Chicken Sausage"
