state,city,restaurant_name,location,category,dish_name,price_inr,rating,rating_count,order_date,id
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chicken kebab",170.00,4,102,2025-05-11,388
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Bold BBQ Veggies",319.00,3,5,2025-04-16,389
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chicken masala",190.00,5,34,2025-04-23,390
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Ultimate Tandoori Veggie",379.00,5,5,2025-06-07,391
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chicken fry",190.00,4,67,2025-04-11,392
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Mazedar Makhni Paneer",379.00,4,4,2025-05-27,393
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Guntur Chicken",190.00,4,11,2025-04-23,394
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza",Margherita,169.00,4,63,2025-05-25,395
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village",Biryani,"Puttu Chicken Biryani",199.00,4,0,2025-01-21,396
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chilli chicken",190.00,3,16,2025-07-03,397
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Corn & Cheese",219.00,4,37,2025-04-30,398
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Kizhi Poratta Poth",270.00,4,0,2025-02-17,399
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Veggie Feast",259.00,4,58,2025-02-16,400
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Kizhi Poratta Chicken",245.00,4,0,2025-05-28,401
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Spiced Paneer",259.00,4,18,2025-01-19,402
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Kizhi Poratta Egg",220.00,4,0,2025-05-08,403
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Tandoori Paneer",319.00,4,69,2025-04-02,404
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Kizhi Poratta Mix",290.00,4,0,2025-05-16,405
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Country Feast",319.00,4,22,2025-02-27,406
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Veggie Supreme",379.00,4,79,2025-07-02,407
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chicken Loly Pop",180.00,4,8,2025-02-16,408
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Veg Pizza","Margherita Pizza",169.00,4,213,2025-02-16,409
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Sausage & Sweet Corn.",289.00,4,1,2025-08-17,410
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Dhabe Da Keema",319.00,2,4,2025-08-06,411
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Raggi ball",35.00,4,26,2025-07-06,412
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Sizzling Schezwan Chicken",319.00,5,5,2025-04-27,413
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Nawabi Murg Makhni",409.00,4,1,2025-02-16,414
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Chicken Sausage",259.00,5,15,2025-01-23,415
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Murg Malai Chicken",379.00,5,7,2025-05-07,416
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Chicken Tikka",379.00,5,10,2025-05-17,417
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Chicken Pepperoni",379.00,4,26,2025-05-20,418
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Chicken Supreme",409.00,4,8,2025-05-09,419
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Chicken Tikka Supreme",409.00,3,8,2025-02-27,420
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Chikhen Lolli pop",200.00,4,7,2025-04-23,421
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Non Veg Pizza","Triple Chicken Feast",409.00,5,12,2025-05-02,422
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Bold BBQ Veggie Thin n Crispy",749.00,5,7,2025-01-01,423
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Starter,"Pudina Chicken",190.00,4,0,2025-01-02,424
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Tandoori Paneer Thin n Crispy",749.00,5,6,2025-08-27,425
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton fry",290.00,4,19,2025-05-10,426
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Mexican Fiesta Thin n Crispy",749.00,4,1,2025-02-03,427
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton masala",290.00,5,3,2025-08-08,428
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Dhabe Da Keema Thin n Crispy",749.00,4,0,2025-04-06,429
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton chops",290.00,4,7,2025-02-23,430
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Chicken Pepperoni Thin n Crispy",849.00,4,0,2025-05-06,431
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton kurma",290.00,4,5,2025-02-16,432
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Thin n Crispy Pizzas","Chicken Supreme Thin n Crispy",949.00,4,1,2025-04-28,433
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Cold Coffee",149.00,4,1,2025-02-17,434
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Cold Chocolate",149.00,4,3,2025-02-16,435
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Frappe Mocha",169.00,4,0,2025-08-20,436
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Masala Pop",129.00,4,0,2025-08-25,437
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Lemon Mint Mojito",129.00,4,0,2025-04-27,438
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Masala Lemonade",109.00,4,1,2025-05-09,439
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Masala Pepsi",109.00,4,0,2025-01-16,440
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Masala Mirinda",109.00,4,0,2025-07-08,441
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Pepsi Glass",99.00,4,0,2025-08-19,442
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","Mirinda Glass",99.00,4,0,2025-07-11,443
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Hut Caf̩","7Up Glass",99.00,4,0,2025-07-10,444
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Spicy Schezwan Pasta Chicken",199.00,4,2,2025-02-16,445
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton keema balls",300.00,5,4,2025-08-17,446
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Mutton keem dry",300.00,4,0,2025-08-12,447
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Chicken Pothi Choru",220.00,4,0,2025-05-15,448
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Bottiy fry",200.00,4,4,2025-08-13,449
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Classic Mushroom Pasta",209.00,4,10,2025-01-22,450
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Head Mutton",220.00,4,0,2025-05-09,451
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Cosy Comfort White Sauce Pasta",189.00,3,4,2025-04-03,452
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Cosy Comfort White Sauce Chicken Pasta",209.00,4,1,2025-07-14,453
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar","Main Course","Bottiy masala",190.00,4,0,2025-05-27,454
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Spicy Red Schezwan Pasta",179.00,4,13,2025-02-16,455
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Egg,"Boiled egg",20.00,4,44,2025-05-06,456
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Swadh Signature","Chicken Chatti Choru",240.00,4,0,2025-07-14,457
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Tomato Twist Red Sauce Pasta",169.00,5,21,2025-06-03,458
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village",Breads,"Kerala Paratha",20.00,4,0,2025-05-25,459
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Tandoori Murg Pasta",189.00,3,3,2025-05-24,460
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village",Breads,Puttu,50.00,4,0,2025-05-08,461
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village",Breads,Appam,15.00,4,0,2025-02-02,462
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village",Breads,Chapati,15.00,4,0,2025-06-25,463
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Tandoori Paneer Pasta",169.00,4,10,2025-06-28,464
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Penne McN Cheese Pasta",209.00,4,17,2025-08-17,465
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Appam & Egg Curry",110.00,4,0,2025-07-23,466
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Egg,"Egg masala",100.00,4,13,2025-05-10,467
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Pasta,"Penne McN Cheese & Chicken Pasta",229.00,2,3,2025-02-16,468
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","One Plus One Medium @649","Super Value Deal : 2 Medium Veg Pizzas starting at Rs 719 (Save Upto 41%).",649.00,5,4,2025-07-04,469
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Egg,"Egg Biryani",120.00,5,3,2025-02-22,470
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","One Plus One Medium @649","Super Value Deal : 2 Medium Non-Veg Pizzas starting at Rs 749 (Save Upto 39%).",749.00,4,7,2025-01-29,471
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Egg,"Egg boti fry",230.00,4,7,2025-06-21,472
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Puttu & Egg Curry",110.00,4,0,2025-07-06,473
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Bread,"Leg Soup",150.00,2,4,2025-08-06,474
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Cheese Garlic Bread",159.00,4,165,2025-07-25,475
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Bread,Paratha,80.00,3,14,2025-06-09,476
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Bread,"Pain Soup",60.00,4,0,2025-07-17,477
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Exotica Veggie Garlic Bread",159.00,4,32,2025-08-08,478
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Classic Bread Stix",119.00,4,78,2025-02-16,479
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Loaded Bread Stix",169.00,4,58,2025-02-16,480
Karnataka,Bengaluru,"Appu Donne Biriyani Palace","Rajarajeshwari Nagar",Rice,"White rice",70.00,5,6,2025-06-09,481
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Garlic Bread Spicy Supreme",169.00,4,118,2025-08-29,482
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road","Garlic Bread","Masala Keema Garlic Bread",189.00,5,11,2025-04-04,483
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Cheezy Sprinkled Fries",109.00,4,20,2025-08-26,484
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Chapati [ double layer]",45.00,4,0,2025-02-16,485
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Masala akki roti",45.00,4,0,2025-07-02,486
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Ghee chapati",65.00,4,0,2025-07-22,487
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"BBQ Baked Chicken Wings 6pc",269.00,5,3,2025-07-09,488
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Puttu & Kadala Curry",110.00,4,0,2025-04-25,489
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Rice + rasam + papad",70.00,4,0,2025-07-03,490
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"BBQ Baked Chicken Wings 4pc",219.00,4,1,2025-07-16,491
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Kerala Paratha & Egg Curry",99.00,4,0,2025-08-02,492
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Sprinkled Fries - New",109.00,4,13,2025-07-23,493
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"2 chapati [double layer] with 2 curry",100.00,4,0,2025-05-03,494
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Spicy Baked Chicken Wings 4pc",209.00,3,11,2025-05-24,495
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Kerala Gheeroast Dosa",90.00,4,0,2025-04-29,496
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Spicy Baked Chicken Wings 6pc",259.00,5,4,2025-08-06,497
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Jalapeno Poppers",119.00,4,40,2025-08-06,498
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Appam & Chicken Curry",160.00,4,0,2025-01-22,499
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,Dal,45.00,4,0,2025-05-25,500
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Appam & Kadala Curry",160.00,4,0,2025-08-26,501
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Jalapeno Pepper Dip",28.57,4,7,2025-06-25,502
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Veg carry",55.00,4,0,2025-02-07,503
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"Boiled egg",22.00,4,0,2025-01-24,504
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Appam & Poth Erachi Curry",170.00,4,0,2025-06-07,505
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"2 masala akki roti with tomato curry",85.00,4,0,2025-02-16,506
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Veg Mayonnaise Dip",28.57,4,17,2025-02-16,507
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Kerala Parota & Chicken Curry",195.00,4,0,2025-02-07,508
Karnataka,Bengaluru,"Bismillah Taj Hotel","Rajarajeshwari Nagar",Item,"2 chapati [double layer] with egg bhurji",130.00,4,0,2025-04-26,509
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Tomato Ketchup",0.95,4,132,2025-02-08,510
Karnataka,Bengaluru,"Pizza Hut","Kanakapura Road",Appetizer,"Momo Dip",30.00,4,10,2025-04-10,511
Karnataka,Bengaluru,"Nisarga Family Daba","Rajarajeshwari Nagar",Recommended,"Mutton Pepper Dry",440.00,4,0,2025-04-08,512
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Kara Kozhukattai (2 Pcs)",60.00,4,37,2025-02-02,513
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Kerala Parota & Poth Erachi Curry",205.00,4,0,2025-08-18,514
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Sweet Kozhukattai (2 Pcs)",60.00,5,50,2025-08-10,515
Karnataka,Bengaluru,"Swadh Restaurant","Kanmanike Village","Breakfast Combos","Appam & Egg Roast",110.00,4,0,2025-04-19,516
Karnataka,Bengaluru,"Nisarga Family Daba","Rajarajeshwari Nagar",Recommended,"Kalmi Kabab (Chicken)",110.00,4,6,2025-07-17,517
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Green Peas Masala",240.00,4,82,2025-04-11,518
Karnataka,Bengaluru,"Nisarga Family Daba","Rajarajeshwari Nagar",Recommended,"Steam Rice",90.00,4,0,2025-08-02,519
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Palak Mushroom",290.00,5,21,2025-01-23,520
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Kadai Panneer",310.00,4,201,2025-01-10,521
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Malai Koftha",280.00,4,72,2025-02-16,522
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Veg Mix Masala Curry",250.00,4,153,2025-04-10,523
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Dhal Makhani",240.00,4,31,2025-02-03,524
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Kadai Vegetable",290.00,4,96,2025-06-29,525
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Fried Rice Bowl.",309.00,4,0,2025-08-29,526
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Panneer Butter Masala",290.00,4,392,2025-08-11,527
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Chilli Garlic Fried Rice Bowl.",309.00,4,0,2025-08-08,528
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","House Special Garlic Breads!","Popeye's Spinach Garlic Bread",239.00,4,94,2025-05-27,529
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Chilli Garlic Noodles Bowl.",309.00,4,0,2025-05-08,530
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","House Special Garlic Breads!","Chicken Tikka Garlic Bread",249.00,4,9,2025-02-16,531
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Veg Hakka Noodles Bowl",259.00,4,32,2025-06-09,532
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","House Special Garlic Breads!","Creamy Spinach & Mushroom Garlic Bread",239.00,5,3,2025-01-09,533
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Veg Chilli Garlic Noodles Bowl",259.00,4,32,2025-08-07,534
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","House Special Garlic Breads!","Herbed Chicken Mushroom Spinach Garlic Bread",249.00,4,21,2025-07-18,535
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Mushroom Masala",290.00,5,85,2025-05-18,536
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Paneer Tikka Masala",310.00,4,147,2025-05-27,537
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Fried Rice Bowl",309.00,4,19,2025-02-16,538
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Signature Garlic Knots","Signature Garlic Knots with Cheesy Dip",199.00,4,22,2025-01-28,539
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Dhal Fry",230.00,5,88,2025-07-05,540
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Chilli Garlic Fried Rice Bowl",309.00,4,10,2025-06-01,541
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Signature Garlic Knots","Peri-Peri Garlic Knots with Cheesy Dip",199.00,5,7,2025-07-25,542
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Kaju Mutter",295.00,5,25,2025-04-06,543
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Chilli Garlic Noodles Bowl",309.00,4,19,2025-05-20,544
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Veg Manchurian Bowl",309.00,4,51,2025-06-27,545
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Kaju Masala",300.00,4,161,2025-01-01,546
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Hunan Paneer Bowl",319.00,5,6,2025-06-12,547
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Alu Gobi Masala",280.00,4,48,2025-02-16,548
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Dhal Thadka",225.00,5,50,2025-08-25,549
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chilli Paneer Bowl",309.00,4,21,2025-05-04,550
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Hunan Chicken Bowl",319.00,5,14,2025-02-02,551
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Signature Garlic Knots","Garlic Knots  Infinity Bucket (35 units)",299.00,4,4,2025-08-11,552
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Black Pepper Chicken Bowl",319.00,5,7,2025-06-10,553
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road","Signature Garlic Knots","The Royal Garlic Knots with Cheesy Dip",199.00,5,3,2025-05-08,554
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chilli Chicken Bowl",319.00,4,33,2025-07-08,555
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Al Pesto Genovese Pasta",249.00,5,46,2025-02-21,556
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Chicken Manchurian Bowl",319.00,5,12,2025-06-28,557
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Veg Kollapuri",290.00,4,27,2025-01-04,558
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Classic Arrabbiata Pasta",249.00,4,47,2025-02-16,559
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"A2b Special Curry",310.00,4,16,2025-01-16,560
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Kung Pao Chicken Bowl",319.00,4,23,2025-06-20,561
Karnataka,Bengaluru,"A2B - Adyar Ananda Bhavan","Kanakapura Road",Recommended,"Palak Paneer",300.00,5,125,2025-01-24,562
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Herbed Chicken Pesto Pasta",299.00,4,16,2025-04-21,563
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Mutter Mushroom Dhaba Masala Rice Bowl",319.00,4,14,2025-04-11,564
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Recommended,"Paneer Dhaba Masala Rice Bowl",319.00,4,7,2025-01-12,565
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Pollo Di Arrabbiata Pasta",299.00,4,8,2025-05-24,566
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Chicken Kingdom Arrabbiata Pasta",399.00,4,0,2025-04-27,567
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Desserts,"Chocolate Mousse - Small",59.00,4,40,2025-02-16,568
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Desserts,"Black Forest Mousse Cake",59.00,4,21,2025-02-16,569
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Chicken Kingdom Pesto Pasta",399.00,4,0,2025-02-16,570
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Desserts,"Salted Caramel Choco Mousse",59.00,4,11,2025-06-10,571
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Forest Chicken Arrabbiata Pasta",379.00,4,0,2025-04-09,572
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Desserts,"Choco Lava",99.00,4,20,2025-06-17,573
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Forest Chicken Pesto Pasta",379.00,4,0,2025-05-20,574
Karnataka,Bengaluru,"Big Bowl","Kengeri Satellite Town",Drinks,"Pepsi Pet Bottle",57.00,4,18,2025-02-16,575
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Paneer Loaded Arrabiatta Pasta",299.00,4,0,2025-01-25,576
Karnataka,Bengaluru,"Olio - The Wood Fired Pizzeria","Jawaharlal Nehru Road",Pastas,"Paneer Loaded Pesto Pasta",299.00,4,0,2025-06-29,577
